"p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene"
2.07065471903875e-41,-4.99898873300879,0,0.061,4.61569643420928e-37,"0","BIVM"
2.15367706315526e-41,1.44423293528351,0.051,0.156,4.80076154147938e-37,"0","SLC30A9"
2.22506096323328e-41,0.855538242899465,0.016,0.093,4.9598833931433e-37,"0","IFT81"
2.27710966385424e-41,-6.80488140326764,0,0.06,5.07590515169749e-37,"0","FAM153B"
2.33019996209973e-41,1.2791330376605,0.072,0.191,5.19424873551652e-37,"0","KAT5"
2.65088362779926e-41,-0.604798044657215,0.005,0.07,5.90908469472734e-37,"0","POFUT2"
2.77517718661332e-41,-0.337516111164877,0.011,0.083,6.18614746667974e-37,"0","MED14"
3.01235009399e-41,-0.666673262360521,0.008,0.077,6.71482959451311e-37,"0","ERCC5"
3.12935851774099e-41,1.21361558117794,0.044,0.142,6.97565307189644e-37,"0","DVL3"
3.35598725109817e-41,0.381382544653969,0.011,0.082,7.48083118142292e-37,"0","SLC2A8"
3.39384584178446e-41,0.520238680819256,0.794,0.88,7.56522176592175e-37,"0","CD63"
3.63433012242983e-41,0.533359270616979,0.023,0.105,8.10128527590833e-37,"0","ADNP2"
3.95703212389298e-41,1.11543424428518,0.025,0.108,8.82062030736983e-37,"0","EPN2"
4.00933550632309e-41,0.811283215176718,0.039,0.134,8.93720977714479e-37,"0","LYRM1"
4.01942307211374e-41,-1.74722387574216,0.003,0.066,8.95969597004874e-37,"0","AC011899.2"
4.23086882689638e-41,0.414976133684454,0.014,0.089,9.43102970203472e-37,"0","PIGG"
4.34111139998032e-41,0.534945653075173,0.015,0.091,9.67677142169612e-37,"0","TULP3"
4.37480900581462e-41,0.741193619017287,0.318,0.66,9.75188675486137e-37,"0","SCAND1"
4.52169781332727e-41,1.32751962475379,0.031,0.121,1.00793165956878e-36,"0","GAS2L1"
4.73217379151698e-41,0.508946193931751,0.021,0.102,1.05484885986705e-36,"0","INTS12"
4.742713419711e-41,-0.558104628068703,0.006,0.072,1.05719824838778e-36,"0","IGF1R"
4.81290854351492e-41,0.920832383369742,0.035,0.126,1.07284544343491e-36,"0","ORC4"
4.96558196122113e-41,-1.57822651792628,0.002,0.063,1.1068778749758e-36,"0","AL139220.2"
5.1033202230818e-41,-0.426654948624985,0.007,0.075,1.13758111092716e-36,"0","SLC26A11"
5.26275487726518e-41,1.13104757125283,0.026,0.11,1.17312068969118e-36,"0","MUT"
5.40818919478677e-41,-1.0395464716921,0.015,0.09,1.20553945340992e-36,"0","ANKRD36C"
5.56757495078097e-41,-2.75188756265455,0.004,0.068,1.24106813227859e-36,"0","AL662844.4"
5.64423425901517e-41,0.746956394678943,0.319,0.648,1.25815625867707e-36,"0","HNRNPA3"
5.84642199392917e-41,0.728820701592227,0.028,0.114,1.30322592666675e-36,"0","GEMIN7"
5.85098656427269e-41,1.03433981840638,0.042,0.139,1.30424341504202e-36,"0","ARRB1"
6.16985267856031e-41,-2.14720965205144,0.001,0.061,1.37532186057788e-36,"0","SEMA3A"
6.27449810150666e-41,0.77977401491488,0.032,0.122,1.39864837180685e-36,"0","PCMTD2"
6.35022037622934e-41,1.11942033130304,0.046,0.145,1.41552762406528e-36,"0","FLAD1"
6.37342524939558e-41,0.953858533223299,0.056,0.163,1.42070022234277e-36,"0","FBXO34"
6.45698125314172e-41,-0.990747415955465,0.016,0.091,1.43932569113782e-36,"0","CLK4"
6.47351061223162e-41,-0.30056623703504,0.006,0.072,1.44301025057255e-36,"0","GALNT12"
6.48891642978311e-41,1.41503140262659,0.19,0.401,1.44644436136295e-36,"0","ERGIC3"
6.96623061539089e-41,1.50439822493715,0.067,0.181,1.55284246647678e-36,"0","ARHGAP29"
7.60410917303424e-41,0.76095374017088,0.044,0.141,1.69503197576106e-36,"0","SFXN1"
8.1117021768168e-41,1.05035149328995,0.018,0.096,1.80817953223423e-36,"0","DOLK"
8.21965134743162e-41,0.632867578172529,0.025,0.108,1.83224248185598e-36,"0","RAB12"
8.70650213435506e-41,0.280411365865368,0.016,0.091,1.94076639076909e-36,"0","QRSL1"
8.95844083258425e-41,-0.436671176956172,0.011,0.082,1.99692604599135e-36,"0","AC097376.2"
9.51047985465418e-41,0.294447448359083,0.014,0.088,2.11998106440096e-36,"0","CASD1"
9.6850199824018e-41,0.412003840956682,0.823,0.94,2.15888780427719e-36,"0","MYL6"
9.76297277410662e-41,0.32296754751319,0.015,0.089,2.17626426107611e-36,"0","DPH6"
9.89784015534906e-41,1.10790282193109,0.023,0.104,2.20632754902886e-36,"0","EEF1A2"
1.0415914250008e-40,-0.579954687409313,0.007,0.075,2.32181144546929e-36,"0","CAPRIN2"
1.04397090312958e-40,-6.87743853307942,0,0.059,2.32711554016615e-36,"0","RAET1E"
1.04890371617543e-40,-0.472430654240441,0.009,0.079,2.33811127372666e-36,"0","SESN3"
1.0820465345918e-40,-0.534617864256111,0.007,0.073,2.41198993025857e-36,"0","EPG5"
1.10217710025586e-40,0.367097564489405,0.009,0.078,2.45686297418034e-36,"0","SCARB1"
1.1068565630271e-40,-1.20906402179502,0.011,0.082,2.46729396464372e-36,"0","AC092683.1"
1.12861918623524e-40,0.802340145168578,0.027,0.112,2.51580502803698e-36,"0","MOSMO"
1.20723558185975e-40,0.929962437979929,0.044,0.141,2.69104883552356e-36,"0","PPID"
1.21387554351744e-40,-1.85529281799383,0.001,0.06,2.70584997405473e-36,"0","STK33"
1.23136771856603e-40,-0.317438062080211,0.011,0.082,2.74484178145554e-36,"0","RMND1"
1.27375324633068e-40,1.48269522415784,0.108,0.252,2.83932336139572e-36,"0","GLO1"
1.28157286589329e-40,-1.05479919239429,0.006,0.072,2.85675407536273e-36,"0","ZNF124"
1.33174141988879e-40,1.3236379357612,0.016,0.092,2.96858479907409e-36,"0","RAI14"
1.33625857062143e-40,1.59892293895789,0.512,0.647,2.97865397977222e-36,"0","UQCR10"
1.34999137955398e-40,1.43055820402889,0.032,0.121,3.00926578416379e-36,"0","CTDSPL"
1.49045967329177e-40,0.692146393160585,0.021,0.101,3.32238365773469e-36,"0","ORC3"
1.50705158766699e-40,0.389982744004371,0.005,0.07,3.35936869406848e-36,"0","PLCD3"
1.5274805692904e-40,-1.77709454686713,0.001,0.061,3.40490693700524e-36,"0","PRUNE2"
1.52763263063754e-40,0.348914339235318,0.014,0.088,3.40524589695415e-36,"0","VPS45"
1.80542471704932e-40,0.536799408346762,0.016,0.092,4.02447223677465e-36,"0","TASP1"
1.86453845063313e-40,-0.451244213607579,0.008,0.075,4.15624266030631e-36,"0","URB1-AS1"
1.90604207752566e-40,1.22854508978502,0.03,0.117,4.24875839501246e-36,"0","MAIP1"
1.92992368748019e-40,-1.23789996343089,0.004,0.068,4.30199289176208e-36,"0","HRH2"
1.94635870411634e-40,-0.81082143900124,0.005,0.07,4.33862818734574e-36,"0","DYSF"
2.00461172029391e-40,-0.629428637942696,0.01,0.08,4.46847998570716e-36,"0","TCP11L2"
2.04614938014546e-40,-1.79403621503829,0.002,0.063,4.56107158328224e-36,"0","PLAU"
2.04629556012655e-40,-1.39587014438282,0.005,0.069,4.56139743307809e-36,"0","SLC12A6"
2.06005931511614e-40,-0.629109392609088,0.007,0.073,4.59207821932538e-36,"0","RAB30-AS1"
2.10122898965157e-40,0.502506652169772,0.019,0.097,4.68384954083232e-36,"0","TRMT61B"
2.17512182490835e-40,0.649234881504576,0.016,0.09,4.8485640599032e-36,"0","ANO10"
2.26487689457318e-40,0.392886678304575,0.007,0.074,5.04863708569309e-36,"0","PM20D2"
2.3191212911288e-40,-1.195849046479,0.007,0.073,5.16955327005521e-36,"0","SMAD7"
2.32743785251438e-40,-0.855063550176644,0.006,0.071,5.1880917170398e-36,"0","ACYP1"
2.338214324134e-40,0.27402094984821,0.006,0.071,5.21211354992711e-36,"0","PALM"
2.41674601011958e-40,-0.549919846773158,0.008,0.075,5.38716853115756e-36,"0","WDR81"
2.44178589960111e-40,-0.699383770011749,0.009,0.077,5.44298494880083e-36,"0","MLH3"
2.44463250519428e-40,0.299683660594586,0.016,0.091,5.44933031732857e-36,"0","TFB2M"
2.44600625961436e-40,0.540663946447465,0.019,0.097,5.45239255330637e-36,"0","ZNF322"
2.50888571379437e-40,1.02146318609427,0.259,0.53,5.59255714461903e-36,"0","EIF1AX"
2.68239473514234e-40,-1.20973519132626,0.007,0.074,5.97932610410579e-36,"0","MPHOSPH9"
2.70379242818815e-40,1.5665990306853,0.101,0.239,6.02702370167421e-36,"0","WASL"
2.76273322755992e-40,1.55074888570372,0.162,0.346,6.15840863755381e-36,"0","TM2D2"
2.84622612900126e-40,-1.06352698287779,0.002,0.063,6.34452266415671e-36,"0","BOK"
2.86142372942271e-40,1.06757312746492,0.019,0.097,6.37839963525616e-36,"0","NAV1"
2.97313213232361e-40,-0.589497495167635,0.008,0.076,6.62740883616256e-36,"0","DCLRE1C"
3.00535287779548e-40,1.22931110578876,0.06,0.169,6.6992320998939e-36,"0","SYNJ2BP"
3.09957703400878e-40,-0.259012170024056,0.016,0.091,6.90926716650898e-36,"0","VPS33A"
3.14912485004337e-40,-1.24891507906685,0.016,0.091,7.01971420323167e-36,"0","TNFRSF18"
3.4118372628478e-40,-1.34454327887255,0.002,0.063,7.60532644261402e-36,"0","FAM221A"
3.53286280771501e-40,0.632654786014377,0.016,0.091,7.87510448467752e-36,"0","CAMTA2"
3.5644231813546e-40,0.269010889688632,0.021,0.1,7.94545571355754e-36,"0","PRKD2"
3.6191871820921e-40,0.397949757566658,0.022,0.102,8.06753014760151e-36,"0","TAF2"
3.66313549210925e-40,0.535523679948862,0.018,0.095,8.16549532546073e-36,"0","ATG10"
3.7254422178813e-40,1.10921077601154,0.026,0.109,8.3043832478792e-36,"0","ZNF576"
3.87974166608313e-40,1.15530950712843,0.022,0.102,8.6483321478659e-36,"0","SOCS6"
4.16547185226159e-40,-0.655875191240773,0.002,0.063,9.2852533058763e-36,"0","H2AFY2"
4.64749099311422e-40,0.516732976733139,0.013,0.085,1.03597221727509e-35,"0","TMCO4"
4.85042671297372e-40,0.968447478810731,0.017,0.093,1.08120861858897e-35,"0","RIOX2"
4.85226485985449e-40,-1.01141163584971,0.007,0.072,1.08161835991017e-35,"0","SNX20"
4.86659321278231e-40,0.341901600126171,0.005,0.069,1.08481229306131e-35,"0","PHLDB1"
4.88920917245985e-40,-0.831471239495521,0.004,0.068,1.08985361663302e-35,"0","INTS5"
5.25436563779002e-40,-1.45265424709744,0.001,0.061,1.17125064431977e-35,"0","KLK5"
5.25607167095619e-40,-0.721218199857237,0.005,0.068,1.17163093617284e-35,"0","LRRK1"
5.41594195825461e-40,0.920281204655517,0.033,0.122,1.20726762191454e-35,"0","NT5C2"
5.51471869341082e-40,0.766477865797745,0.014,0.087,1.22928594394821e-35,"0","PIP4P2"
5.52331840282536e-40,-0.522682999972176,0.012,0.083,1.2312029051738e-35,"0","CLASP1"
5.68685577665411e-40,1.27475744524359,0.047,0.146,1.26765702117397e-35,"0","RNF20"
6.00768162079832e-40,1.3327397510533,0.107,0.248,1.33917231009215e-35,"0","KLHDC2"
6.10016793362427e-40,0.883144357258189,0.286,0.582,1.35978843408419e-35,"0","COX7B"
6.37565423017985e-40,1.0977017700493,0.064,0.174,1.42119708444939e-35,"0","NFU1"
6.53459983251512e-40,0.424697018703843,0.018,0.094,1.45662764866595e-35,"0","UBP1"
6.66174472336494e-40,1.20833703694277,0.039,0.133,1.48496951628528e-35,"0","KRCC1"
6.66489033589466e-40,-0.366242546566789,0.015,0.088,1.48567070477428e-35,"0","UHRF2"
6.919513816647e-40,-0.371440455254572,0.009,0.076,1.54242882486878e-35,"0","CCDC102A"
7.24621936900433e-40,0.621974673057068,0.026,0.108,1.61525475954475e-35,"0","DOPEY2"
7.37065735941396e-40,-0.387712891872238,0.007,0.073,1.64299323198697e-35,"0","HCG11"
7.40524748114183e-40,-0.28039047282697,0.006,0.07,1.65070371602132e-35,"0","MAK16"
7.68943800017523e-40,-2.05575315029327,0.002,0.062,1.71405262461906e-35,"0","HLA-DRB5"
8.08419363751776e-40,0.515579743983087,0.026,0.108,1.80204760373908e-35,"0","RGS14"
8.10962297328064e-40,0.318591178471718,0.019,0.095,1.80771605697399e-35,"0","TDRD3"
8.19126375652502e-40,-0.687914348387017,0.002,0.063,1.82591460396699e-35,"0","SPRY4"
8.3200473398926e-40,1.57100479208214,0.121,0.272,1.85462175253546e-35,"0","ECI2"
8.53908230518269e-40,0.436985982083444,0.013,0.085,1.90344683664827e-35,"0","FBXO8"
8.60776903227852e-40,-2.16371102129936,0.001,0.061,1.91875779498521e-35,"0","CRISPLD2"
8.84109450519252e-40,-0.337478204653773,0.008,0.075,1.97076837615247e-35,"0","CD28"
9.02766051808864e-40,0.926043590896404,0.024,0.105,2.01235580608714e-35,"0","MED24"
9.21292836928567e-40,0.962271439819462,0.035,0.124,2.05365386279747e-35,"0","HSPA14.1"
9.38693220603636e-40,-1.66479034242601,0.002,0.063,2.09244105804756e-35,"0","CDC14B"
9.7587821826655e-40,1.08022815949145,0.03,0.116,2.17533013633797e-35,"0","GEMIN6"
1.00649911026876e-39,1.40182521222525,0.064,0.174,2.2435871667001e-35,"0","PTPA"
1.00977053651305e-39,0.597173594795925,0.023,0.103,2.25087950294125e-35,"0","HOOK2"
1.02775910945465e-39,-0.406161919070501,0.021,0.099,2.29097783088537e-35,"0","DENND1B"
1.05505209818457e-39,0.427152932930121,0.02,0.098,2.35181663206322e-35,"0","DHX16"
1.0579535549458e-39,-0.634831809618181,0.008,0.074,2.35828426932969e-35,"0","AL135925.1"
1.06763470000707e-39,-0.384764963572195,0.005,0.068,2.37986450978576e-35,"0","PUS3"
1.08237150448081e-39,-0.994392043450721,0.011,0.08,2.41271432063818e-35,"0","CDK17"
1.08831478411923e-39,1.55897191486473,0.088,0.216,2.42596248528018e-35,"0","MAP3K13"
1.10981258297315e-39,0.865741161275569,0.024,0.105,2.47388322870546e-35,"0","ZNF146"
1.16839941780956e-39,-1.67034520434993,0.006,0.069,2.60447914223929e-35,"0","CNBD2"
1.20018803476032e-39,1.32008557591061,0.04,0.134,2.67533914828422e-35,"0","ALG8"
1.2078203752922e-39,-1.42146653226674,0.004,0.067,2.69235239856384e-35,"0","IRF8"
1.30358575371865e-39,1.05989318638547,0.034,0.122,2.90582300361425e-35,"0","ATPAF2"
1.34611789736571e-39,-0.305265516425012,0.013,0.084,3.0006314050179e-35,"0","MFSD8"
1.34828351082997e-39,-0.855913971360678,0.008,0.075,3.0054587739911e-35,"0","LINC00476"
1.36305217110523e-39,-1.59263355546145,0.007,0.072,3.03837959461066e-35,"0","AC025159.1"
1.37184701111867e-39,1.31158063446377,0.019,0.096,3.05798417248464e-35,"0","MPDZ"
1.51937169879367e-39,0.26709503987828,0.021,0.1,3.38683145378098e-35,"0","FOXK2"
1.55199016321359e-39,-1.27092643000121,0.005,0.068,3.45954127281941e-35,"0","NPAT"
1.5563553414316e-39,-7.0879659167736,0,0.057,3.46927169158518e-35,"0","GLIS3"
1.59956575526327e-39,1.28531297524243,0.109,0.249,3.56559202505737e-35,"0","RAB22A"
1.60545581765325e-39,-0.735217528658994,0.004,0.067,3.57872156313087e-35,"0","MKL1"
1.73086053919568e-39,-0.531914860041722,0.012,0.083,3.85826122792109e-35,"0","G2E3"
1.73811497764501e-39,1.06004561074656,0.024,0.105,3.87443209666849e-35,"0","SLC25A29"
1.74287498384658e-39,-4.9953162225436,0.001,0.059,3.88504262649242e-35,"0","HAPLN3"
1.91203213868745e-39,-0.518401131624652,0.008,0.075,4.2621108403482e-35,"0","JAK2"
1.94731317631826e-39,1.45156015777049,0.026,0.108,4.34075580133103e-35,"0","KAZN"
1.97251213594315e-39,0.373007718694969,0.017,0.092,4.39692680223087e-35,"0","C12orf76"
1.99588249828782e-39,1.24865049839179,0.132,0.289,4.44902167693337e-35,"0","PHF20L1"
2.18051493165869e-39,0.794671784137914,0.023,0.104,4.86058583416039e-35,"0","BLZF1"
2.25027857597168e-39,-0.697005007938301,0.002,0.062,5.01609597369846e-35,"0","FZD7"
2.36410719417661e-39,1.47648634102987,0.031,0.118,5.26983134653909e-35,"0","DYNC2LI1"
2.52651364232044e-39,1.5078199032193,0.078,0.198,5.6318515600965e-35,"0","KCNK1"
2.55004155713666e-39,0.943893933953715,0.048,0.146,5.68429763501332e-35,"0","DYNLL2"
2.56712003289353e-39,-1.79109109448727,0.004,0.066,5.72236726532296e-35,"0","AC245014.3"
2.60965555691351e-39,1.29192806189297,0.084,0.207,5.81718320191592e-35,"0","NBN"
2.62699625881539e-39,2.32232425831003,0.372,0.35,5.85583736052538e-35,"0","PPFIA1"
2.63729109178007e-39,-1.29681491168119,0.004,0.065,5.87878557268696e-35,"0","PPARA"
2.70660664430272e-39,-1.02902673384335,0.003,0.063,6.03329687081519e-35,"0","MAP3K6"
2.79835474995338e-39,-1.73772579851134,0.007,0.072,6.23781257312108e-35,"0","SP140"
2.99805329695636e-39,-2.08350372575498,0.001,0.058,6.68296060424543e-35,"0","P3H3"
3.0050534896337e-39,0.976795398945952,0.028,0.112,6.69856473374247e-35,"0","EML2"
3.1852362395831e-39,-1.56892320692779,0.003,0.064,7.1002101016547e-35,"0","LILRA2"
3.26204294753892e-39,0.745989822422822,0.02,0.097,7.271419934359e-35,"0","PITRM1"
3.28727177739396e-39,-0.410278766530588,0.01,0.077,7.32765751898887e-35,"0","HMG20A"
3.29597611921777e-39,1.04223289919135,0.034,0.122,7.34706036734834e-35,"0","EXOSC3"
3.40115484354565e-39,0.591288595169803,0.014,0.085,7.58151426174761e-35,"0","TMEM250"
3.44481397957745e-39,0.734496636072349,0.023,0.103,7.6788348418761e-35,"0","BET1L"
3.5256783226764e-39,-1.20635439158987,0.007,0.071,7.85908954907796e-35,"0","ARL17A"
3.61433552373089e-39,0.361537490149607,0.014,0.086,8.05671531594853e-35,"0","LYSMD3"
3.68589801762473e-39,-0.419297431173255,0.006,0.07,8.21623527108728e-35,"0","ERI1"
3.79258221298104e-39,0.829008790498364,0.034,0.122,8.45404501095603e-35,"0","EXOC6"
3.79779645855463e-39,0.768305969815651,0.02,0.097,8.46566808576412e-35,"0","TRIB3"
3.87129569082775e-39,0.448516290671248,0.019,0.095,8.62950522442414e-35,"0","CSTF2T"
4.00758445098129e-39,-0.790164595899333,0.015,0.087,8.9333064996824e-35,"0","SENP7"
4.0660613468478e-39,-0.468791912087468,0.009,0.075,9.06365734825843e-35,"0","SLC25A12"
4.12607710684049e-39,0.810520939871913,0.032,0.118,9.19743847885813e-35,"0","YEATS4"
4.19953447610344e-39,-1.89735320228885,0.001,0.058,9.36118230068219e-35,"0","PLA2G4A"
4.49454975104433e-39,1.3503797310453,0.089,0.215,1.00188008500529e-34,"0","SNRNP25"
4.57256692092545e-39,0.725369047929825,0.012,0.082,1.01927089234349e-34,"0","WDR25"
4.75661318030104e-39,-0.544323769843639,0.008,0.073,1.0602966440209e-34,"0","ANKS3"
4.77073615018363e-39,0.290469240462243,0.014,0.086,1.06344479523743e-34,"0","ACD"
4.77182590548539e-39,0.922991773613463,0.038,0.129,1.06368771259175e-34,"0","ZNF639"
4.77964834026054e-39,0.250789604446789,0.009,0.076,1.06543141152748e-34,"0","VAC14"
4.82989253498464e-39,0.847385356656353,0.032,0.118,1.07663134497343e-34,"0","BCL2L12"
5.17704796179825e-39,0.73744656441741,0.029,0.113,1.15401576116445e-34,"0","KDM3B"
5.22749644458284e-39,1.25033869532171,0.047,0.144,1.16526123246196e-34,"0","SAP30L"
5.42041260966514e-39,-0.497751936644848,0.009,0.075,1.20826417482046e-34,"0","CDIP1"
5.49074117293011e-39,0.792260815433201,0.016,0.09,1.22394111485785e-34,"0","DGCR2"
5.55911496188428e-39,-1.5322938831551,0.001,0.06,1.23918231615362e-34,"0","MRVI1"
5.56031909950188e-39,-1.01376991021069,0.001,0.06,1.23945073046996e-34,"0","ILDR2"
5.56859153771128e-39,0.3689175688744,0.123,0.266,1.24129473967122e-34,"0","MYL9"
5.73908470269208e-39,0.985702663386933,0.025,0.106,1.27929937107709e-34,"0","DHX40"
5.80443269384277e-39,1.03293015131683,0.043,0.137,1.29386609178449e-34,"0","OSGIN2"
5.85252471647598e-39,0.517063254093841,0.025,0.105,1.30458628454966e-34,"0","SMG7"
5.88061837931104e-39,-1.99098532858828,0.001,0.058,1.31084864293222e-34,"0","CYP2U1"
5.99449112504469e-39,-6.792977749242,0,0.056,1.33623201668371e-34,"0","HHIPL1"
6.3764176788563e-39,1.58601435219344,0.059,0.165,1.42136726479386e-34,"0","SDSL"
6.58957764678222e-39,0.491810262901532,0.016,0.088,1.46888275324423e-34,"0","FYCO1"
6.83040569757887e-39,0.692770400829771,0.031,0.116,1.5225657340473e-34,"0","CASC3"
7.19572341826665e-39,0.701514315692003,0.026,0.107,1.60399870716582e-34,"0","PRR14"
7.21809278867053e-39,-1.86680774136391,0.01,0.078,1.60898506352255e-34,"0","MYBL1"
7.23507855528551e-39,0.593328158999447,0.019,0.094,1.61277136075869e-34,"0","CPSF1"
7.31056309501633e-39,0.894762346945732,0.019,0.094,1.62959761951009e-34,"0","SNX12"
7.72428306617081e-39,0.961220621950764,0.045,0.14,1.72181993828014e-34,"0","EXOC5"
7.94085546503699e-39,0.991493028247686,0.27,0.548,1.7700960917114e-34,"0","STUB1"
7.99750990277514e-39,-2.21816095363739,0.004,0.065,1.78272493242761e-34,"0","ZNF493"
8.52520906603415e-39,0.396521898057669,0.027,0.108,1.90035435290967e-34,"0","VPS13B"
8.57536030874804e-39,0.465477494730838,0.021,0.097,1.91153356642303e-34,"0","TRMT2A"
8.58676135936913e-39,-0.291125482497255,0.004,0.066,1.91407497461697e-34,"0","SLC38A7"
8.79611929410926e-39,-2.37329502352161,0.003,0.063,1.9607429518499e-34,"0","AC004865.2"
9.24941359789966e-39,1.66444147792717,0.037,0.127,2.06178678510781e-34,"0","SNX21"
9.38518267964332e-39,1.38138086914978,0.044,0.138,2.09205107111929e-34,"0","IDH3A"
9.74361421249175e-39,-3.64315292236643,0.001,0.058,2.17194904410654e-34,"0","CDKN2C"
1.07369917118639e-38,-0.634203718180061,0.005,0.067,2.39338282249159e-34,"0","MAPK7"
1.102737103389e-38,0.891040660184057,0.017,0.091,2.45811127716441e-34,"0","SLC35A1"
1.12566831758178e-38,0.778892351189769,0.022,0.099,2.50922724672155e-34,"0","CDK5"
1.13603826515475e-38,-1.65499804066676,0.007,0.07,2.53234289685645e-34,"0","MLLT3"
1.15334525132378e-38,1.29425378595432,0.046,0.142,2.57092189972584e-34,"0","BOP1"
1.16391001516138e-38,1.49411002541399,0.142,0.306,2.59447181479624e-34,"0","AHSA1"
1.16543117307595e-38,-0.425190858329796,0.01,0.077,2.5978626279036e-34,"0","FAM160A2"
1.17119144666503e-38,-0.677915854129203,0.016,0.089,2.61070285376102e-34,"0","TMC8"
1.19014196411841e-38,-0.402977579352035,0.009,0.074,2.65294545221635e-34,"0","ABCA5"
1.27304610272843e-38,0.396304825280822,0.008,0.073,2.83774706759195e-34,"0","CCDC71"
1.30301662500557e-38,1.21774480034313,0.032,0.118,2.90455435879991e-34,"0","APOO"
1.30771158388461e-38,0.620837097596522,0.015,0.087,2.91501989163718e-34,"0","TIMM8A"
1.38899674101315e-38,-1.05393124022201,0.002,0.061,3.0962126353924e-34,"0","LRIG3"
1.39240392606502e-38,0.337882403840757,0.017,0.09,3.10380759159153e-34,"0","WWP2"
1.39359224095698e-38,0.906271723960062,0.021,0.099,3.10645646431722e-34,"0","DHX32"
1.41512594580079e-38,-0.745786707613796,0.023,0.1,3.15445724578453e-34,"0","CCDC88C"
1.4213820609333e-38,-0.620820224841077,0.004,0.066,3.16840275202641e-34,"0","DAGLB"
1.43366905205026e-38,1.18071202949647,0.042,0.134,3.19579168392523e-34,"0","UMPS"
1.43723681461583e-38,-0.89938471664281,0.004,0.064,3.20374458346015e-34,"0","PLCL1"
1.44812353063713e-38,-1.93713039396457,0.001,0.058,3.22801216214323e-34,"0","TVP23A"
1.45364406662331e-38,-0.384024337571479,0.003,0.062,3.24031798891003e-34,"0","SMIM10"
1.45712016258185e-38,0.583344477069257,0.013,0.083,3.24806655441119e-34,"0","AGGF1"
1.45897883780609e-38,1.19972170565987,0.05,0.148,3.25220972735355e-34,"0","YES1"
1.49776073447336e-38,0.707390537635465,0.025,0.104,3.33865845321457e-34,"0","TESK1"
1.52491352294976e-38,-1.28794140803099,0.001,0.059,3.39918473400731e-34,"0","GATA5"
1.65520215548239e-38,0.36644978930727,0.021,0.097,3.6896111247858e-34,"0","HECTD4"
1.65524970470646e-38,-2.62629859512186,0.001,0.059,3.68971711676118e-34,"0","HS3ST1"
1.66609663405453e-38,0.256559203216361,0.016,0.087,3.71389600697095e-34,"0","KHNYN"
1.69232687456658e-38,-0.940624131267124,0.009,0.075,3.77236583609636e-34,"0","ZNF26"
1.69497433166478e-38,-0.966054246850808,0.004,0.066,3.77826728271396e-34,"0","NMT2"
1.72191797283938e-38,0.782877447028374,0.041,0.132,3.83832735325626e-34,"0","CRYBG1"
1.7494926290439e-38,-2.20926685719924,0.002,0.06,3.89979401940176e-34,"0","FGD2"
1.75584631676754e-38,0.773805978187543,0.031,0.116,3.91395702470652e-34,"0","ZBTB4"
1.77966565951053e-38,1.04363337379533,0.037,0.126,3.96705272161493e-34,"0","MAVS"
1.85405456884813e-38,-0.547254025038015,0.009,0.075,4.13287303941938e-34,"0","CD93"
1.88902253613043e-38,0.287851766186805,0.014,0.084,4.21082013528835e-34,"0","OGG1"
1.90735577399901e-38,-0.417218969320844,0.016,0.088,4.25168675582119e-34,"0","SMIM27"
1.91534703028075e-38,-1.10423874553986,0.005,0.066,4.26950006519882e-34,"0","LINC01678"
1.96329806512022e-38,0.278804932716481,0.012,0.081,4.37638771695948e-34,"0","PCCA"
2.25586653372284e-38,0.887122464692162,0.293,0.596,5.02855209032158e-34,"0","PTGES3"
2.2817770261486e-38,0.740019185157095,0.016,0.089,5.08630916898784e-34,"0","SPATA2L"
2.3377543538655e-38,1.1991651514899,0.228,0.464,5.21108823020158e-34,"0","MRPS34"
2.39808786833312e-38,0.844101163388664,0.017,0.09,5.34557766730136e-34,"0","TAF13"
2.44476052744871e-38,-1.19898724473743,0.003,0.063,5.44961569173592e-34,"0","CALHM6"
2.53224685987494e-38,0.281285958424454,0.015,0.087,5.64463147534722e-34,"0","TMEM209"
2.65891751972027e-38,-0.983066670395659,0.006,0.068,5.92699304320846e-34,"0","MAP4K2"
2.68177086223819e-38,1.0952797408195,0.066,0.174,5.97793542901516e-34,"0","ZMAT5"
2.73012368562772e-38,1.32118586387279,0.022,0.1,6.08571870763276e-34,"0","SHB"
2.75199309888375e-38,1.23027727534953,0.042,0.134,6.13446781672177e-34,"0","IRF2BPL"
2.82316709802618e-38,-0.63703583312193,0.006,0.068,6.29312177821017e-34,"0","RP2"
2.87029298961811e-38,0.95800425482835,0.011,0.078,6.39817010315774e-34,"0","TMEM237"
2.98489546590153e-38,-2.50628619016032,0.001,0.058,6.65363048304111e-34,"0","CD1D"
3.05125486885248e-38,-1.22941940628195,0.003,0.062,6.80155222815907e-34,"0","SIGLEC9"
3.10906856131001e-38,0.89186524112668,0.022,0.1,6.93042473001615e-34,"0","PCED1A"
3.1597129251154e-38,-1.29201910039085,0.004,0.064,7.04331608137473e-34,"0","P2RY11"
3.32105053918589e-38,-3.16881458680735,0.001,0.058,7.40295375689927e-34,"0","STARD4"
3.34618881568727e-38,-0.758146778030778,0.009,0.074,7.4589894890485e-34,"0","FBXO38"
3.36260045186341e-38,0.483799314708807,0.013,0.083,7.49557266724873e-34,"0","EEF2K"
3.39397453800332e-38,-0.771953951838906,0.007,0.071,7.56550864266321e-34,"0","COPS7B"
