"p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene"
1.44862644693822e-09,0.383915062105233,0.03,0.006,3.22913321286999e-05,"5","AC009961.1"
6.07166204132125e-14,0.383911096039865,0.514,0.329,1.35343418563092e-09,"5","EIF4E2"
5.62119781581171e-11,0.38333679788115,0.01,0.001,1.25302120512259e-06,"5","MAT1A"
0.000917330250045204,0.383288102842875,0.121,0.077,1,"5","HNRNPLL"
2.74414531676995e-16,0.383277807040029,0.478,0.281,6.11697432561189e-12,"5","PRPF31"
6.61805653530103e-18,0.383242971891831,0.66,0.469,1.47523098228395e-13,"5","RTRAF"
6.19964231195507e-28,0.383093960663922,0.213,0.072,1.38196226775791e-23,"5","RHOT1"
1.67344750669222e-07,0.38282332172343,0.682,0.605,0.00373028183716763,"5","RABAC1"
9.49721638569052e-09,0.382486990666846,0.042,0.012,0.000211702450453427,"5","TRIM16L"
2.5456656677834e-06,0.382303652817649,0.02,0.004,0.0567454334005598,"5","AL163051.1"
6.93053874454225e-42,0.38191305353543,0.043,0.003,1.54488639154591e-37,"5","KCNJ11"
4.37046107549486e-19,0.381507264266052,0.221,0.092,9.7421947833856e-15,"5","TSC2"
1.21503970623207e-50,0.381437989687963,0.33,0.103,2.7084450091619e-46,"5","FAM102A"
3.37754654471018e-22,0.381307835807527,0.186,0.067,7.52888900281346e-18,"5","COX16"
9.66016751130246e-08,0.3811216773352,0.666,0.464,0.00215334793994443,"5","FKBP1A"
9.1399882242032e-10,0.380952820036638,0.265,0.158,2.03739477505713e-05,"5","AOX1"
0.000194789744958103,0.380877536989624,0.126,0.078,1,"5","RBBP8"
2.75711708305675e-12,0.380669601168631,0.034,0.006,6.14588968984181e-08,"5","LIPE"
3.40337169711862e-34,0.379292899212026,0.346,0.14,7.58645585004711e-30,"5","DHRS7B"
2.79161938083709e-05,0.379107330929699,0.306,0.206,0.622279876182396,"5","DYNLT3"
2.47201213227735e-17,0.378927383093301,0.219,0.095,5.51036224405943e-13,"5","PCK2"
3.69170928874261e-11,0.378643720781719,0.036,0.008,8.22918917553614e-07,"5","DLX3"
1.45517286061441e-24,0.378302748351109,0.324,0.14,3.24372582359559e-20,"5","DIDO1"
7.48083849384801e-57,0.378291031236608,0.065,0.005,1.66755370866366e-52,"5","WNK2"
5.57855353307898e-07,0.377827210830573,0.227,0.137,0.0124351536805864,"5","CCDC174"
1.98086421227799e-06,0.37775464727655,0.15,0.083,0.0441554441558887,"5","STAT5B"
2.12194794671615e-10,0.377602392240881,0.664,0.501,4.73003416802498e-06,"5","C11orf58"
6.32069528559432e-06,0.377275799858565,0.126,0.07,0.140894618611183,"5","SPOUT1"
1.24093990900041e-20,0.377216649727401,0.326,0.155,2.76617915115281e-16,"5","MRPL50"
9.97226667670332e-25,0.377182107703629,0.223,0.083,2.22291796490394e-20,"5","ASF1A"
2.86826180017584e-06,0.377016578058312,0.132,0.072,0.0639364237877197,"5","AAAS"
